created_at,text,sentiment_score
2022-12-10T20:02:31.000Z,@RealDeniseWelch Does this women have no loved ones I think she’s needing an intervention at this point she’s getting manic,7.0095
2022-12-10T20:02:33.000Z,"@RealDeniseWelch Families have an unwritten rule,
DO NOT CRAP ON YOUR OWN!!
If he came out and stated it was about his mother being, in my opinion, Murdered!! Then I would have some respect for him but he would have to drop the actress first!",2.9825
2022-12-10T20:02:40.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:02:44.000Z,@RealDeniseWelch Correction: The taxpayers paid the 12M to his victim on Andrew's behalf.,3.634
2022-12-10T20:02:52.000Z,"@RealDeniseWelch And at the same time made us all out to be racists .  No, this is political , narcissistic, victimhood.  She wanted to be queen bee , and tell me what did William and Kate actually do.  Diane had two sons !!!",0.8645
2022-12-10T20:02:51.000Z,@RealDeniseWelch So is the ace card Charles is not his father,5
2022-12-10T20:03:00.000Z,@RealDeniseWelch Erm didnt you cheat on your husband you absolute hypocrite,6.785
2022-12-10T20:03:01.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:11.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:11.000Z,@RealDeniseWelch He was also cheating on Prince Williams Mum. Prince Andrew wanted to go to court but the Queen wanted it to go away. The lying tart in question has been proven to have lied about him &amp; numerous others. Harry is being played by his lying narcissistic wife.,0.4235
2022-12-10T20:03:19.000Z,@RealDeniseWelch Concentrate on what you know best🤔 Oh that’s nothing then🤡,8.1845
2022-12-10T20:03:28.000Z,"@RealDeniseWelch We are not talking about all that, this is about their  betrayal and the total  disrespect for the Royal Family.  He is under the thumb of a narrcisist, control freak. He will see the light one day but it will be too late for him to come home.",1.786
2022-12-10T20:03:40.000Z,@RealDeniseWelch Bollocks,5
2022-12-10T20:03:35.000Z,@RealDeniseWelch You really are an embarrassment 😳,2.5615
2022-12-10T20:03:22.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:39.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:29.000Z,@filmdaze Worst movie ever.,1.8755
2022-12-10T20:03:16.000Z,"RT @McCaulskyMarlon: Just my two cents, but if @JamesGunn and the #DCU are looking for a new director for Wonder Woman 3, I would consider…",5.577
2022-12-10T20:04:34.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:51.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:58.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:04:31.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:03:46.000Z,@RealDeniseWelch You ever cheated,2.447
2022-12-10T20:03:44.000Z,@RealDeniseWelch Been on the claret again,5
2022-12-10T20:03:41.000Z,@RealDeniseWelch Oh Denise shut up,5
2022-12-10T20:03:39.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:04:36.000Z,@RealDeniseWelch The tabloids have so much power that it should not be referred to as the monarchy anymore.  It's a tabloidocracy.,5
2022-12-10T20:04:54.000Z,@OrangeWineChips @Phil_Lewis_ He didn’t cheat just once. It was serial level cheating. You could handle that? https://t.co/nBljp33l84,3.611
2022-12-10T20:05:12.000Z,@RealDeniseWelch Oh Denise. What an utter uneducated person you are. Read the facts not fiction. You’re a disgrace,6.9375
2022-12-10T20:04:54.000Z,@RealDeniseWelch You know nothing of what went in their marriage only what has been reported. Same applies to Harry. You’ve no idea what he’s really like &amp; base your views on what you read &amp; what he puts out. We don’t know anything about you either only what the media has written &amp; your comments,5.7565
2022-12-10T20:04:40.000Z,@RealDeniseWelch I seem to remember a Mr Murray a carpenter in someone’s past? Let she who is without sin etc!!!,7.2245
2022-12-10T20:05:14.000Z,@RealDeniseWelch I really think you need to take a step back.,5
2022-12-10T20:04:59.000Z,"@RealDeniseWelch @Co_Passenger Well said, about time the outdated stuck up lot were gotten rid off, they had dianna assassinated and protecting a pedo (andrew).",5.129
2022-12-10T20:05:14.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:16.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:34.000Z,"@PatienceXina You obviously dream, Harry would have chosen you because you would definitely be accepted 😢

Read the room woman. There is no place in the RF for people like U. They will be hounded, title or not.

Do you weave on horse hair or human hair?

Just asking for a jealous friend!",8.715
2022-12-10T20:05:40.000Z,"@RealDeniseWelch they left to live quietly &amp; no media, now they court the media for money &amp; attention to peddle their lies. if its about a love story hand back the titles they're profiteering from &amp; go live that quiet life &amp; stop the false accusations",4.1105
2022-12-10T20:05:39.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:31.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:28.000Z,@RealDeniseWelch Diana is somewhere rooting Harry on.,5
2022-12-10T20:05:34.000Z,"@RealDeniseWelch I agree with everything you said apart from that stupid curtesy, even Harry looked awkward",3.194
2022-12-10T20:06:38.000Z,"@RealDeniseWelch Tell us something we don’t know, that doesn’t detract from the fact she’s an actress with a chip on her shoulder and didn’t want to play second fiddle to Kate and William. That’s fine go to la and stay there. Just be quiet and show some respect.",6.9515
2022-12-10T20:06:46.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:38.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:44.000Z,"@RealDeniseWelch I’m getting bored of this nonsense. Neither royalist or republican really but given the complete fucking mess this country is in, who really gives a fuck?",0.473
2022-12-10T20:05:47.000Z,@RealDeniseWelch Cheating on your spouse now who would do a thing like that 🤷🏼‍♀️,3.634
2022-12-10T20:05:44.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:02.000Z,@RealDeniseWelch You are the most irritating woman .,2.4525
2022-12-10T20:05:56.000Z,Wetin be this?? 😂😂😂 Nigerian men need women like u please. We need u since you are a joker https://t.co/v4NJoZWOgH,8.243
2022-12-10T20:06:07.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:09.000Z,@RoeSroe794120 Black Gay Woman. That's not credentials or reasoning for any decision. This Administration is a f#@king Joke!,6.48
2022-12-10T20:06:03.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:05:57.000Z,@RealDeniseWelch Yes x,7.0095
2022-12-10T20:06:15.000Z,@RealDeniseWelch None of the above are quite true so I hope they read it and do you through the courts,9
2022-12-10T20:06:10.000Z,@RealDeniseWelch B list celebrity says………..,5
2022-12-10T20:06:13.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:32.000Z,RT @TheTruthPanther: Thuso Mbedu has been named in the top 10 best actors of 2022 by the New York Times for her performance in The Woman Ki…,8.825
2022-12-10T20:06:37.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:34.000Z,@RealDeniseWelch Digging up crap from other people's past to justify these couple of ungrateful jokers!,1.596
2022-12-10T20:06:48.000Z,@RealDeniseWelch In all this Harry sats hen is protecting his family. Aren't Charles and William et al his family too. Harry protecting his wife who is big enough fo stand up for herself,5
2022-12-10T20:06:51.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:51.000Z,@RealDeniseWelch William❤️ the only smart one,7.0095
2022-12-10T20:06:52.000Z,@RealDeniseWelch Says the women who had at least one adulterous affairs while married what an absolute hypocrite,5
2022-12-10T20:06:55.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:55.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:06:58.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:07:01.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:07:10.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:31:09.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:07:07.000Z,"@RealDeniseWelch Oh for   sake, how can you support this pair of rancid, spoilt, entitled, whinging bastards??? 
As for Diana, she had more pricks than a second-hand darts board &amp; men took restraining orders against her to stop her bothering them.
They're all toxic but Meghan is disgusting.",0.633
2022-12-10T20:06:56.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T03:51:45.000Z,"RT @ZoeRoseBryant: In the era of the expanded line-up, films that missed Best Picture despite making NBR &amp; AFI:

(This year, #AvatarTheWayO…",7.294
2022-12-10T19:31:29.000Z,"@Sir_BiolaPr @NetflixNaija @mikeafolarin @genovevaumeh @capt_elma @InkblotPresents @strongblacklead @OlumideOworu She acted as a young girl ,to women who were obviously older than her🙄",5
2022-12-10T19:30:45.000Z,"RT @812filmreviews: A reminder: No Black woman has ever been nominated for Best Director by the Academy Awards. I’m just sayin, Gina Prince…",8.592
2022-12-10T19:30:54.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:31:07.000Z,"@RealDeniseWelch The RF and British government also covered up Louis Mountbatten's sexual abuse of minors at his Irish getaway Classiebawn Castle, Mullaghmore ,Co Sligo.",1.8155
2022-12-10T03:52:03.000Z,@psddluva4evah It is great indeed,8.1245
2022-12-10T03:51:07.000Z,"~Amy Duggar Blasts Jim Bob’s Toxic Rules: You’re Scared of My SHOULDERS?!~ 
https://t.co/5l2s2PQBy9
These days, Amy Rachelle King is a grown woman with a like-minded husband and her own life.

But for years, she was the “infamous” Duggar cousin. 

To the real world, she ... https://t.co/XJjUMcu5sn",2.798
2022-12-10T19:31:29.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:31:50.000Z,@RealDeniseWelch Protect her from what ? All those make believe papps ? It's a disgrace she mocked the queen while she was dying .,2.798
2022-12-10T19:32:22.000Z,"@RealDeniseWelch Is that the same Prince Andrew that is Harry’s godfather? The same Prince Andrew that neither Harry nor his wife have EVER criticised or attacked? No, he saves that for his Father and Brother, who have done nothing to them",1.047
2022-12-10T19:32:25.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:32:29.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:32:26.000Z,@RealDeniseWelch You really are a nasty attention seeking c**$ aren’t you?,2.0175
2022-12-10T19:32:32.000Z,@RealDeniseWelch Are you constantly pissed?,1.8155
2022-12-10T19:32:19.000Z,@812filmreviews @erinoverbey It's not that great a movie though,2.452
2022-12-10T19:32:29.000Z,RT @DripxHalcy: Rate the Woman King from 1-10 https://t.co/vg9hXFcmjd,5
2022-12-10T19:32:55.000Z,RT @DripxHalcy: Rate the Woman King from 1-10 https://t.co/vg9hXFcmjd,5
2022-12-10T19:32:37.000Z,@DripxHalcy I haven’t even watched it.,5
2022-12-10T19:32:54.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:32:38.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:32:46.000Z,@RealDeniseWelch They are all awful,2.706
2022-12-10T19:32:47.000Z,"@URDailyHistory And probably a big part of why the Royals are so against MM. Not only American &amp; a divorcee, but a Woman of Colour too. (Clutches pearls). H may not be heir to the throne, but Royals have long memories, and &amp; are notorious grudge holders.",2.0365
2022-12-10T19:32:45.000Z,"@RealDeniseWelch We get it your anti royalist, but don’t stick up for them two traitor’s!!!",4.1725
2022-12-10T19:32:44.000Z,"Honorable Mentions

Glass Onion
The Northman
Chip 'n Dale: Rescue Rangers",8.8915
2022-12-10T19:32:37.000Z,RT @DripxHalcy: Rate the Woman King from 1-10 https://t.co/vg9hXFcmjd,5
2022-12-10T19:33:01.000Z,"ACTRESS - DRAMA

Cate Blanchett - TÁR
Olivia Colman - EMPIRE OF LIGHT
Viola Davis - THE WOMAN KING
Danielle Deadwyler - TILL
Michelle Williams - THE FABELMANS

ALT: Jennifer Lawrence - CAUSEWAY https://t.co/pyCR63i9bC",5
2022-12-08T19:48:15.000Z,"RT @DDdey4you: @itsSh0la Love the last line
Just move on king

As you do so remember
There is always the right KIND of woman for every man…",8.1845
2022-12-08T19:48:55.000Z,"@RoyalRundown1 They'll come. They have no shame. They came sauntering back to the Jubliee. Harry as his son can attend as a spectator. But not this diabolically,  nasty, evil woman.",1.4685
2022-12-08T19:48:44.000Z,Elle King - Good For Nothing Woman (Acoustic Performance) https://t.co/sUrUGcYcWD via @YouTube,7.202
2022-12-08T19:48:48.000Z,@JayneSloan17 I don’t think he cares what you do. You don’t know how his mother would think so don’t pretend that you do. You are a bully.,1.872
2022-12-08T19:48:51.000Z,@ZoeRoseBryant Thankfully it wasn't named Black Panther: Wakanda Forever by NBR. Compared to the first it would only be forced.,4.742
2022-12-08T19:49:17.000Z,RT @shadowandact: Who else has 'The Woman King' choreography on lock 🔒👏🏾// 🎥: nene_la_shiro via TikTok https://t.co/8UdYiNQkqV,5
2022-12-08T19:49:29.000Z,"RT @DDdey4you: @itsSh0la Love the last line
Just move on king

As you do so remember
There is always the right KIND of woman for every man…",8.1845
2022-12-08T19:49:56.000Z,"@ganer365 @CharriseJLane 
Just incase she missed it",3.52
2022-12-08T19:50:03.000Z,"In a statement by Festival Chairman Harold Matzner, he referred to Davis as a ""force of nature"" for her performance in ""The Woman King""

       https://t.co/LZ2MaSMZnM",7.4695
2022-12-08T19:46:19.000Z,I wanna give Woman King a 20/10,5
2022-12-08T19:46:30.000Z,"@DanielS24278632 @duncklco @philcol18718809 @sophielouisecc Oooooooooh, arbitrary titles 🤷🙃",5
2022-12-08T19:48:01.000Z,"RT @FilmUpdates: #HCACreativeArtsAwards Nominations:

Best Stunts:

Everything Everywhere All At Once 
RRR 
The Batman 
The Woman King 
Top…",6.0115
2022-12-10T20:07:14.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-08T19:47:25.000Z,He kicked his woman out because she told him to put on socks instead of knitting him a blanket for his cold feet,5
2022-12-08T19:48:09.000Z,"RT @DDdey4you: @itsSh0la Love the last line
Just move on king

As you do so remember
There is always the right KIND of woman for every man…",8.1845
2022-12-10T20:07:24.000Z,@RealDeniseWelch Two words. James Hewitt,5
2022-12-08T19:47:16.000Z,"RT @FilmUpdates: #HCACreativeArtsAwards Nominations:

Best Stunts:

Everything Everywhere All At Once 
RRR 
The Batman 
The Woman King 
Top…",6.0115
2022-12-10T20:07:26.000Z,RT @THR: African American Film Critics Association Names ‘The Woman King’ as Best Film of 2022 https://t.co/dw1TMNs7zj,7.294
2022-12-08T19:46:38.000Z,"On today's @slashfilmdaily, Ben and Brad talk about #TheBansheesOfInisherin, X, Pearl, #Spirited, and more. https://t.co/ceppsBEM5q",6.591
2022-12-10T20:07:38.000Z,This women had at least one affair when married to one of her husbands is now calling out Charles for his I just can’t with this 🤡 https://t.co/IBH4QbSyAJ,5
2022-12-10T20:07:39.000Z,@RealDeniseWelch What’s the matter with you? Your posts are bizarre .,3.52
2022-12-05T20:51:26.000Z,RT @nervoushoe: y’all wasn’t gonna tell me woman king had this in there?? https://t.co/dJtDr4otyG,5
2022-12-10T20:07:46.000Z,"@RealDeniseWelch … and folk still chose to loathe them, 💔 I love the pair of them and all that they stand for",6.25
2022-12-10T20:07:58.000Z,@ReadeAlexandra She sounded like such a sweet lady during that Larry King call.,8.3525
2022-12-10T20:07:58.000Z,@RealDeniseWelch And you have had an uneventful life,5
2022-12-10T20:07:45.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:08:06.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:08:04.000Z,"@RealDeniseWelch Somehow, they will find a way to blame Meghan for Andrew sleeping with young girls AND Charles' affair with Camilla.",3.3
2022-12-10T20:08:22.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:08:17.000Z,@RealDeniseWelch Harry's mum was cheating on King Charles with his ginger Father. King Charles has never questioned it &amp; brought him up as his own,2.4435
2022-12-10T20:08:29.000Z,"@RealDeniseWelch Oh yeah cause Diana was such a saint, people aren’t even sure if Charles is Harry dad",5.3065
2022-12-10T20:08:35.000Z,@RealDeniseWelch And Harry wore a nazi uniform… ran around Vegas naked… took 32 million off the British public… and married the most narcissistic woman in the universe,5.386
2022-12-05T20:51:29.000Z,"Top 6 movies of last weekend (2nd - 4th December)
1. #WakandaForever: ₦48,931,834 (-35%) 
2. Violent Night: ₦5,331,880 (New)
3. The Stand Up: ₦3,664,500 (New)
4. BrotherHood: ₦3,047,750 (-24%)
5. #BlackAdam: ₦1,471,853 (-51%)
6. The Woman King: ₦1,006,002 (-36%)",3.8685
2022-12-10T20:08:34.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:08:37.000Z,@RealDeniseWelch The whole bunch of royals are dirty peadophiles. It’s all coming out though. Enjoy the show 🤩,5.386
2022-12-05T20:53:50.000Z,"RT @amazonBeau: The men are so miserable and upset in the quotes. They hate seeing a woman happy. But if a man did the same thing, they wou…",2.296
2022-12-05T20:54:29.000Z,"@Madiii03 Saw a guy do this once at a Burger King. He drove out of the drive-thru, came inside, and yelled ""ARE Y'ALL KILLING THE CHICKEN BACK THERE!?""",1.7015
2022-12-05T20:57:17.000Z,RT @nervoushoe: y’all wasn’t gonna tell me woman king had this in there?? https://t.co/dJtDr4otyG,5
2022-12-05T20:57:08.000Z,You really want me to get canceled before i even start? Lls bye https://t.co/QieB8Y9aEj,5.7565
2022-12-05T20:55:27.000Z,@JasonJo27460936 @violadavis Do some homework 🙄,5
2022-12-05T20:55:41.000Z,"Sweet soul , your king is forever proud of the woman you continue to be. The marathon still continues queen 🫶🏼 https://t.co/MDbkABYkBd",8.6345
2022-12-05T20:56:16.000Z,RT @WomanKingMovie: Bringin’ the action of #TheWomanKing home. Get The Woman King On Digital today! https://t.co/Hh7tw2IkXD https://t.co/8N…,5
2022-12-05T20:57:07.000Z,"RT @DocCrom: #MosaicMonday - Another fantastic mosaic from Sparta, depicting Achilles in disguise as a woman at the court of King Lycomedes…",6.909
2022-12-05T20:56:11.000Z,"RT @DocCrom: #MosaicMonday - Another fantastic mosaic from Sparta, depicting Achilles in disguise as a woman at the court of King Lycomedes…",6.909
2022-12-05T20:59:37.000Z,the way this was commentary on how the media slut shamed her for filth so she made a parallel about the woman in the bible who was almost stoned for adultery https://t.co/GVGOfUiHUt,0.937
2022-12-10T20:08:58.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-05T20:58:56.000Z,@DocCrom @GreekMythComix @DrJEBall @museumbums @romanmosaics @p_historians @chapps @roamintheempire Progressives need to be more humble,5
2022-12-05T20:59:27.000Z,"@jon_d_doe I love ""woman king"" that movie thought me a lot about Africa. We hold the power of our heritage in our hands, so all this people trying to buy the western ideas of doing things irked me😩😩",8.1845
2022-12-05T21:02:08.000Z,"RT @DocCrom: #MosaicMonday - Another fantastic mosaic from Sparta, depicting Achilles in disguise as a woman at the court of King Lycomedes…",6.909
2022-12-10T20:08:41.000Z,@RealDeniseWelch I was just wondering what band wagon you will jump on next!,5
2022-12-10T20:09:03.000Z,"@robreiner Our Nation and the World miss the people who were decent God fearing men, Martin Luther King, Billy Graham, Ronald Reagan, and yes, Rush Limbaugh, to name a few. Decency has disappeared from our leadership.",3.3
2022-12-10T20:09:02.000Z,@PadraigJBjr @AlexxxNikiSixxx @DiscussingFilm Rings of Power was utter garbage,5
2022-12-10T20:09:07.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:09:29.000Z,"@RealDeniseWelch Lol Harry and Williams mum I am sure you mean, who also cheated numerous times With married men, or men already in committed relationships.
Mom's almost always support their children. I realize you need attn. But damn whoever you are you are daft as hell",0.7425
2022-12-10T20:09:43.000Z,"@ZeusLair @WorldAnvil you got a little wrong, she always loved Jamie, they were like that since little.

She tried to be true to the king, however he was obsessed with a dead woman and she couldn't take it anymore",5.505
2022-12-10T20:09:28.000Z,@RealDeniseWelch That young woman was a prostitute.  Being paid for sex is what they do.,5
2022-12-10T20:09:12.000Z,@RealDeniseWelch Well said 👏,6.366
2022-12-10T20:09:29.000Z,"RT @LeeYunnes: Crown Princess An Ja Yeon is dropdead gorgeous no wonder the king has not looked for a woman for this long 😭❤️🥺

#KimMinJu #…",7.1075
2022-12-10T20:09:16.000Z,"@Nafiu_chizu Yeah I know
Saw it the day it was trending",6.48
2022-12-10T20:09:47.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:09:10.000Z,oh it’s that holy crack that you people on lmaoooo https://t.co/OF1dleoYgI,5
2022-12-10T20:09:57.000Z,@RealDeniseWelch Denise’s now husband who she stared an affair with while still married hypocrite 🤷🏼‍♀️ https://t.co/9DRbSPMjPf,5
2022-12-10T20:09:54.000Z,@RealDeniseWelch No other divorces involved cheating? Happens more than 50% of the time. And Andrew’s accuser has been found to be a liar. Come up with some real facts.,0.9065
2022-12-10T20:09:56.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:10:26.000Z,@RealDeniseWelch Shut up you are becoming so annoying,2.295
2022-12-10T20:10:03.000Z,@RealDeniseWelch Well said.,6.366
2022-12-10T20:10:11.000Z,@RealDeniseWelch @RichardWorley my god I agree with Denise Welch lol,8.753
2022-12-08T03:44:46.000Z,RT @FilmUpdates: Jennifer Lawrence says ‘The Woman King’ is her favorite movie of the year. https://t.co/LID7sMGmtU,7.294
2022-12-10T04:05:26.000Z,RT @TheTruthPanther: Thuso Mbedu has been named in the top 10 best actors of 2022 by the New York Times for her performance in The Woman Ki…,8.825
2022-12-10T20:10:14.000Z,Stfu https://t.co/mwqL6Ze3ut,5
2022-12-10T19:31:10.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-08T19:45:03.000Z,@StephenKing Her name could be mother russia ha ha ha Stephen king!  Hallo!!!,8.6755
2022-12-10T19:31:25.000Z,@RealDeniseWelch I think you miss the point if he truly wanted to protect his family go to America do some good with your platform but all you have done is slag off your family and show us what a hypocritical pair you are . Denise you are an enabler. We have all made mistakes especially you,2.0365
2022-12-10T19:59:48.000Z,@RealDeniseWelch OH THE IRONY ABOUT INFIDELITY DENISE,4.742
2022-12-10T19:59:47.000Z,@RealDeniseWelch Well pointed out… 👍🙌,6.366
2022-12-10T20:00:07.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T19:59:57.000Z,@RealDeniseWelch Who cares what this stupid woman thinks?   Really,4.4865
2022-12-10T19:59:49.000Z,@cocopops042 Haven't watched black Adam but woman king was nice,7.8595
2022-12-10T20:00:09.000Z,@RealDeniseWelch Footy on. Get back to you in about an hour,5
2022-12-10T20:00:09.000Z,"RT @812filmreviews: A reminder: No Black woman has ever been nominated for Best Director by the Academy Awards. I’m just sayin, Gina Prince…",8.592
2022-12-10T20:00:05.000Z,@RealDeniseWelch Fuck sake you still going on….. leave the bottle alone and just enjoy yourself,3.194
2022-12-10T20:00:11.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:00:15.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:00:39.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:00:24.000Z,"@RealDeniseWelch Shame that band wagons aren’t on strike in this country, would save you jumping on them then wouldn’t it 🙄",5.6025
2022-12-10T20:00:24.000Z,@RealDeniseWelch Bollcks ...its all about money,5
2022-12-10T20:00:48.000Z,"RT @812filmreviews: A reminder: No Black woman has ever been nominated for Best Director by the Academy Awards. I’m just sayin, Gina Prince…",8.592
2022-12-10T20:00:51.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:00:49.000Z,@RealDeniseWelch Please will everyone stop following @RealDeniseWelch so her ridiculous tweets stop turning up on my timeline 🙏,2.0175
2022-12-10T20:00:53.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:00:58.000Z,"@RealDeniseWelch And don't forget the Diana and Harry's dad, capt James Hewitt saga",5.8475
2022-12-10T20:01:03.000Z,"@RealDeniseWelch Oh behave, Diana had been through half the Guards regiments by that stage.",5
